Año,Mes,Cuit Vendedor,Vendedor,Planta Carga,Tipo Producto,Cuit Comprador,Comprador,Actividad Comprador,Volumen Dentro,Precio Dentro Iva,Precio Dentro Sin Iva,Volumen Fuera,Precio Fuera Iva,Precio Fuera Sin Iva,Volumen Res 844/2007,Precio Res 844/2007 Iva,Precio Res 844/2007 Sin Iva,Fecha Data
2022,7,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-69121087-8,Dist. Gasnea Mesopotamica S.A.,Distribuidores por Redes,113.28,9875.39,8937.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,250.53,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,22.6,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,138.74,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70874865-6,Buenos Aires Gas (BAGSA),Distribuidores por Redes,391.76,9875.39,8937.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,70.0,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70911338-7,COOPERATIVA DE SERVICIOS PUBLICOS DE RECONQUISTA LTDA,Distribuidores por Redes,22.56,9875.39,8937.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,382.29,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,74.02,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,43.46,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,253.52,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,251.3,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,51.48,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,55.0,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,91.46,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Distribuidores por Redes,323.66,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,22.54,16742.96,15152.0,68.2,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,161.0,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,69.36,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-68092234-5,Italgas S.A.,Petroquimica,0.0,0.0,0.0,119.76,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30645469026,"Rio Cullen Las Violetas S.A. Y Otros, UTE","PLANTA SAN LUIS, YACIMIENTO RIO CULLEN |Oper:Rio Cullen Las Violetas S.A. Y Otros, UTE| ",Propano,30-63010662-8,Gas Austral  S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,90.86,0.0,78918.97,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,785.22,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,4949.34,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,972.24,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,684.28,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-54571617-4,Cooperativa Popular de Electricidad Obras y Servicios Públicos de Santa Rosa Ltda.,Fraccionadora Envases y Granel,92.52,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,1568.82,91660.86,82951.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-62273099-1,Di Marco S.A.,Fraccionadora Envases y Granel,465.52,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,7503.82,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,384.14,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-70823574-8,KARPINO S.A.,Fraccionadora Envases y Granel,115.4,16742.96,15152.0,58.42,91660.86,82951.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,114.1,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Butano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,321.32,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,69.3,16742.96,15152.0,2026.44,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,2511.02,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-52002597-5,Cooperativa de Obras y Desarrollo de Servicios Públicos Asistenciales y Vivienda de Máximo Paz ,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.66,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-52655265-9,Pampa Energia S.A.,Petroquimica,0.0,0.0,0.0,714.04,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,44.88,16742.96,15152.0,91.12,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,0.0,0.0,0.0,226.82,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-54570041-3,Cooperativa Fabrica de Electricidad de Laboulaye Limitada,Fraccionadora Envases y Granel,0.0,0.0,0.0,22.46,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-54571617-4,Cooperativa Popular de Electricidad Obras y Servicios Públicos de Santa Rosa Ltda.,Fraccionadora Envases y Granel,0.0,0.0,0.0,204.24,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-54575800-4,Cooperativa de Energía Eléctrica y Otros Servicios Públicos de LasVarillas Limitada,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.44,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,228.04,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-59748997-4,Sartini Gas SRL,Fraccionadora Envases y Granel,0.0,0.0,0.0,258.22,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-60448073-2,"Cooperativa de Cooperativas La Regional de Provisión, Obras y Servicios Públicos Ltda. ",Fraccionadora Envases y Granel,0.0,0.0,0.0,174.28,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,277.28,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,95.0,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-62273099-1,Di Marco S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,418.86,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-62329693-4,"COOPERATIVA de COOPERATIVAS de GAS, VIVIENDA y SERVICIOS PUBLICOS CORDOBA LIMITADA.",Fraccionadora Envases y Granel,0.0,0.0,0.0,53.7,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-62355687-1,"Cooperativa de Provision de Agua Potable, Viviendas y Otros Servicios Publicos de Oriente Limitada",Fraccionadora Envases y Granel,0.0,0.0,0.0,54.88,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-63010662-8,Gas Austral  S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,477.06,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,549.78,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,4019.09,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,0.0,0.0,0.0,92.06,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-65786428-1,CAMUZZI GAS PAMPEANA S.A.,Distribuidores por Redes,676.02,9875.39,8937.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-65786442-7,Camuzzi Gas del Sur S.A.,Distribuidores por Redes,3279.78,5507.32,4984.00000000001,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-67364611-1,Distrigas S.A.,Distribuidores por Redes,1300.82,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,692.32,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,486.44,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-69375651-7,Natural Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,460.52,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70823574-8,KARPINO S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,280.42,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70840690-9,Balza Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,494.28,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,297.36,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70874865-6,Buenos Aires Gas (BAGSA),Distribuidores por Redes,755.24,9875.39,8937.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,170.8,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,30-70952996-6,Ansigas II S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,93.74,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,1481.24,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30657862068,Transportadora de Gas del Sur S.A.,COMPLEJOS CERRI - BAHIA BLANCA |Oper:Transportadora de Gas del Sur S.A.| ,Propano,33-71097065-9,Sifer Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,320.98,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Butano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,110.54,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Butano,30-51651424-4,Propanorte S.A.C.I.F.,Fraccionadora Envases y Granel,105.24,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Butano,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,95.51,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,98.181,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,379.34,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-51651424-4,Propanorte S.A.C.I.F.,Fraccionadora Envases y Granel,0.0,0.0,0.0,74.99,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,159.32,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,143.38,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-68575328-2,ONDA GAS S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,113.43,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30658233692,Refinería del Norte SA,"GUEMES, SALTA |Oper:Refinería del Norte SA| ",Propano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.32,87205.46,78918.97,0.0,0,0,2022-07-31
2022,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-51709512-1,Gas Areco S.A.C.I.,Fraccionadora Envases y Granel,113.94,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,184.98,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-61544169-0,Special Gas S.A.,Fraccionadora Envases y Granel,70.98,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30661758410,Medanito S.A.,"MEDANITO, RIO NEGRO |Oper:Medanito S.A.| ",Mezcla,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,1304.64,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,100.9,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,23.26,91660.86,82951.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,333.1,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,167.32,16742.96,15152.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Butano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,0.0,0.0,0.0,68.0,91660.86,82951.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,23.18,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,93.2,87205.5,78919.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,175.9,5507.32,4984.0,0.0,0.0,0.0,0.0,0,0,2022-07-31
2022,7,30678224010,Pluspetrol S.A.,"CENTENARIO, NEUQUEN |Oper:Pluspetrol S.A.| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,168.1,87205.5,78919.0,0.0,0,0,2022-07-31
